4000 7 1
2.969 -0.154 0.541 3.104 0.522 0.735 -4.376 ; 1
0.49 -0.614 0.723 -1.517 -1.457 0.276 -0.879 ; 0
-2.815 0.505 -2.21 -0.258 -0.471 1.394 -2.563 ; 1
0.163 -0.02 -0.65 0.577 -1.756 0.869 0.498 ; 2
0.767 -0.198 0.224 -0.184 -0.09 0.691 0.783 ; 0
0.667 -0.418 -2.102 -0.34 -1.586 0.471 -1.652 ; 2
2.696 -1.488 0.643 -0.865 -3.819 -0.599 -0.513 ; 0
-3.562 -1.119 -1.476 -0.95 0.743 -0.23 -1.01 ; 2
1.92 -0.458 0.174 1.668 -0.417 0.431 -0.162 ; 1
1.78 -0.641 -0.527 -0.459 -2.19 0.249 0.095 ; 0
1.109 -0.148 1.903 -0.779 -2.499 0.742 -0.896 ; 2
1.966 1.931 0.309 3.361 -2.529 2.82 -0.906 ; 2
-0.692 -0.032 -0.38 -1.649 -0.324 0.857 -0.908 ; 2
1.575 2.164 0.836 4.529 0.183 3.054 -3.988 ; 0
0.63 -0.442 1.522 -0.423 -2.699 0.447 -1.419 ; 2
1.189 -1.62 1.55 -0.849 -2.786 -0.731 1.715 ; 2
3.52 1.767 -0.17 0.816 -1.508 2.657 -0.6 ; 0
1.137 1.043 -0.45 1.826 0.508 1.932 -1.5 ; 0
2.345 1.26 -0.129 -0.703 0.362 2.149 -2.919 ; 0
2.643 -1.663 1.803 -0.238 0.143 -0.774 0.375 ; 1
-0.464 0.986 -0.058 -0.039 2.231 1.875 -2.215 ; 2
-1.341 -0.225 -0.813 -0.325 0.827 0.664 -1.812 ; 2
1.52 0.468 0.967 -0.311 1.323 1.357 -1.483 ; 1
2.116 0.541 2.027 1.841 1.641 1.43 0.138 ; 0
1.244 -2.252 2.559 -1.573 1.615 -1.363 -1.9 ; 1
2.304 -1.668 -0.703 -2.397 -1.446 -0.779 -0.749 ; 0
1.536 -1.002 0.476 0.225 2.365 -0.113 -1.614 ; 0
3.378 -0.306 0.372 -0.152 0.664 0.583 -2.618 ; 2
-0.164 0.978 -0.037 0.9 -0.338 1.867 -1.237 ; 1
2.511 -2.839 1.561 -1.191 3.121 -1.95 0.895 ; 1
1.071 1.501 0.543 1.474 0.449 2.391 -1.003 ; 2
2.276 -0.798 -1.185 1.665 -0.874 0.091 -1.867 ; 2
1.62 1.04 0.671 2.735 0.863 1.929 -2.692 ; 0
-0.335 0.091 0.434 0.066 -1.355 0.98 0.471 ; 2
-0.269 1.832 2.266 0.101 -0.843 2.722 0.431 ; 2
2.257 1.543 1.707 -0.478 0.406 2.433 -1.792 ; 0
3.332 -0.485 -0.83 -0.518 2.385 0.405 -1.121 ; 1
0.647 1.544 -0.828 -1.823 0.207 2.433 -1.071 ; 0
0.456 1.696 -0.09 -1.005 4.363 2.585 -0.359 ; 0
2.662 -0.104 -0.562 -1.694 -1.384 0.786 0.659 ; 0
0.455 -2.306 1.449 1.677 1.277 -1.417 -1.754 ; 1
0.011 -2.543 1.849 -0.312 1.866 -1.654 -0.129 ; 1
2.1 -2.525 -0.895 -1.828 1.856 -1.636 0.342 ; 1
0.452 -3.433 0.668 0.135 -0.924 -2.544 2.141 ; 0
0.955 0.649 1.309 -1.516 -0.597 1.538 -0.369 ; 1
1.204 -0.864 0.848 1.199 1.735 0.025 -1.297 ; 0
2.971 -2.27 2.145 -0.288 0.648 -1.381 -0.037 ; 0
3.538 0.7 0.371 -2.075 -1.515 1.589 -0.664 ; 2
-1.084 0.392 2.111 0.477 1.005 1.281 -0.605 ; 0
-0.688 -0.987 0.4 2.424 -1.396 -0.098 -1.931 ; 1
3.555 -0.281 1.94 1.328 0.663 0.608 -0.608 ; 2
0.935 -0.567 -0.046 -0.246 -0.332 0.323 0.51 ; 2
0.942 -2.21 -0.287 -3.066 0.626 -1.321 -3.165 ; 1
-1.174 0.136 1.929 -0.255 0.385 1.025 -0.4 ; 0
0.996 -0.52 -0.139 -0.608 -0.528 0.369 -1.694 ; 0
0.036 -0.387 -0.26 0.08 -0.775 0.502 3.571 ; 2
1.242 -1.766 -0.155 -0.828 0.623 -0.876 0.727 ; 0
1.164 0.327 1.586 1.57 -1.88 1.216 0.732 ; 0
1.688 -2.592 1.455 -3.137 2.858 -1.703 0.542 ; 1
-0.171 0.843 0.128 -1.28 0.523 1.732 -1.376 ; 0
0.963 1.612 1.442 -0.325 2.508 2.501 -1.245 ; 2
1.514 -0.046 1.752 -1.616 -0.001 0.843 -1.294 ; 2
2.337 1.511 0.092 -1.657 -1.675 2.4 1.721 ; 2
2.232 -1.087 1.641 0.928 0.904 -0.198 -2.116 ; 1
2.718 0.01 -0.693 -0.731 2.128 0.899 -3.246 ; 1
1.743 0.776 0.309 -2.077 1.275 1.665 -0.377 ; 0
-1.881 -1.076 -0.065 -0.438 -0.272 -0.187 -0.997 ; 2
0.965 1.75 -0.632 1.172 -0.244 2.639 -0.612 ; 1
0.762 -2.277 -0.488 0.887 -1.423 -1.388 -2.191 ; 2
2.546 1.272 -0.84 2.789 0.921 2.161 -2.593 ; 0
1.192 -1.385 -2.48 3.015 -1.694 -0.496 0.75 ; 0
-0.196 0.076 1.051 -2.587 -3.18 0.966 0.071 ; 2
-1.443 1.556 0.841 -0.166 -0.086 2.445 -1.461 ; 0
-1.044 1.503 0.272 2.051 -0.056 2.392 -1.666 ; 1
0.726 -2.682 0.347 -2.277 1.958 -1.793 -3.248 ; 1
0.684 -1.608 1.25 1.061 0.343 -0.718 0.171 ; 1
3.66 -0.34 -0.144 1.668 0.735 0.549 -2.255 ; 1
-0.239 -2.237 1.081 1.912 -1.152 -1.348 0.354 ; 0
1.698 -2.009 1.179 1.029 -2.476 -1.12 -0.726 ; 2
0.579 -0.881 -0.409 2.906 0.543 0.008 -2.376 ; 1
1.774 -0.876 -1.424 0.612 -0.714 0.014 -1.821 ; 2
3.48 -1.26 0.166 1.261 -0.511 -0.371 -1.889 ; 2
0.997 -1.182 1.555 1.294 -0.821 -0.293 -2.7 ; 2
-0.401 -1.003 -0.594 -2.717 -2.221 -0.113 -2.645 ; 0
2.977 0.708 2.455 0.194 -1.672 1.597 -3.449 ; 2
4.938 0.039 0.176 -0.547 2.999 0.928 1.144 ; 1
2.69 2.218 1.459 0.17 -0.477 3.107 -1.921 ; 0
0.566 -0.605 1.126 -1.212 0.311 0.284 -0.64 ; 1
-2.895 0.798 2.255 1.531 0.945 1.687 -1.935 ; 0
1.826 -2.047 -1.466 0.652 -0.052 -1.158 0.429 ; 0
1.413 0.351 -0.455 -0.896 -0.167 1.24 -0.311 ; 0
-2.027 -1.325 1.896 -0.256 -3.783 -0.436 0.869 ; 2
-1.896 -3.795 -1.643 0.87 -1.687 -2.906 1.89 ; 2
3.358 0.444 1.103 -0.167 -1.92 1.333 -2.495 ; 0
0.976 -2.072 1.506 2.23 -2.852 -1.183 -2.973 ; 1
1.918 -0.902 0.156 2.722 0.29 -0.013 -0.185 ; 1
3.499 -0.167 -0.792 1.007 0.361 0.722 -2.01 ; 1
-0.028 -4.087 0.72 -1.387 2.766 -3.198 0.86 ; 1
-1.647 1.195 -0.427 -0.485 -2.185 2.084 -1.099 ; 2
1.5 -2.144 2.068 2.586 -1.159 -1.255 0.852 ; 0
3.541 -1.257 0.682 0.545 2.429 -0.368 -2.898 ; 1
0.613 1.041 1.161 -0.537 0.528 1.93 -2.73 ; 2
3.188 0.792 0.849 0.668 -2.793 1.682 -2.724 ; 0
0.579 -0.233 -1.682 -0.885 -0.785 0.656 -0.95 ; 0
0.346 -2.42 0.093 2.548 -1.872 -1.531 1.621 ; 0
1.279 -0.051 0.847 -0.087 0.531 0.838 -1.231 ; 2
-2.68 0.802 0.418 -0.322 1.125 1.691 -1.521 ; 1
1.947 -2.67 0.866 -0.297 3.63 -1.78 0.503 ; 0
4.185 1.495 1.58 -2.778 1.003 2.384 -1.297 ; 1
2.38 -0.353 2.273 1.296 -1.46 0.536 -1.978 ; 2
0.03 -2.537 0.417 0.83 1.107 -1.648 0.433 ; 1
2.593 -0.553 0.377 2.016 1.971 0.336 -2.179 ; 1
1.945 -2.491 0.057 -1.088 0.97 -1.602 1.122 ; 0
2.821 -0.588 2.087 -2.383 -0.255 0.301 0.809 ; 0
-0.746 0.77 0.674 -0.915 0.906 1.659 -0.994 ; 0
-0.254 -0.539 0.589 -2.589 2.733 0.35 -0.507 ; 2
2.213 -1.567 -0.388 -1.418 0.849 -0.678 -1.407 ; 1
1.068 -1.707 0.575 1.639 1.226 -0.818 -2.439 ; 1
-0.061 -1.895 0.561 1.572 -1.573 -1.006 0.092 ; 0
0.748 -1.869 0.537 -1.508 0.096 -0.98 -2.512 ; 1
3.888 -0.539 1.248 2.764 0.92 0.35 -3.309 ; 1
4.077 -2.71 0.619 -0.465 2.326 -1.821 1.827 ; 0
2.949 -1.071 -0.504 -1.036 2.915 -0.182 -0.955 ; 1
0.621 -3.586 -0.267 -0.357 3.053 -2.697 -1.164 ; 1
0.929 -0.789 1.84 -0.612 -0.437 0.1 0.606 ; 2
1.389 -1.794 -1.292 0.717 0.187 -0.905 -1.281 ; 1
2.38 -0.746 0.65 -2.286 0.668 0.143 -0.783 ; 1
1.33 -0.906 2.248 -1.461 -0.913 -0.017 0.635 ; 2
2.086 -1.815 0.497 -1.19 0.084 -0.926 -0.695 ; 1
-1.579 -0.114 1.004 2.086 -1.945 0.775 -1.14 ; 1
-0.692 -1.302 -0.066 2.014 -2.697 -0.413 1.635 ; 2
1.967 -2.032 0.162 0.175 1.382 -1.143 -0.026 ; 1
1.582 1.582 1.947 -1.875 -0.191 2.471 -2.418 ; 0
1.15 -2.509 -0.224 0.104 -2.266 -1.62 -0.935 ; 2
2.345 1.464 0.858 -1.561 -2.181 2.354 3.447 ; 2
2.633 -0.856 1.298 -0.656 0.208 0.033 0.978 ; 2
-1.056 -0.992 0.651 0.579 -0.046 -0.103 -1.4 ; 0
-1.47 0.376 0.475 -1.397 -1.089 1.265 -2.032 ; 0
1.964 -1.005 2.513 -1.337 1.925 -0.116 0.834 ; 0
1.256 0.135 2.869 0.979 -1.173 1.024 0.6 ; 1
2.377 0.624 -0.041 0.882 1.592 1.513 -1.282 ; 1
3.998 -0.178 0.19 2.145 2.089 0.711 -5.591 ; 1
-2.18 0.504 -0.539 -0.735 0.306 1.393 0.032 ; 2
-0.672 0.524 2.546 0.984 0.598 1.413 -1.556 ; 2
2.877 -1.142 0.005 2.007 0.062 -0.253 0.81 ; 0
1.789 0.838 -0.828 -1.012 -0.085 1.727 -1.08 ; 0
-0.854 -1.339 1.485 2.565 -3.416 -0.449 -1.845 ; 1
1.898 -1.346 -0.903 0.713 -0.266 -0.457 -2.493 ; 0
-0.895 -0.104 -0.375 0.891 -2.438 0.785 2.44 ; 2
3.301 -1.417 1.528 -0.997 -0.562 -0.527 0.976 ; 1
0.871 -0.594 0.041 -2.717 0.693 0.295 0.1 ; 2
3.496 -1.778 0.06 1.366 0.06 -0.888 1.613 ; 0
2.67 0.194 -0.148 -4.57 -0.002 1.083 -0.011 ; 0
4.399 2.017 -0.399 0.929 -1.298 2.906 -1.857 ; 0
3.039 -2.34 1.244 1.488 -1.911 -1.451 -1.061 ; 2
-1.673 -2.446 2.219 -3.008 -0.579 -1.557 -1.485 ; 2
1.891 0.47 -0.747 -1.227 -0.044 1.36 -0.615 ; 1
3.094 -0.139 0.949 0.484 2.208 0.75 -1.612 ; 0
5.28 0.354 0.327 -1.972 1.556 1.243 -1.441 ; 1
-0.599 -0.611 0.32 -1.276 -0.414 0.278 0.74 ; 2
2.095 -1.532 0.298 -0.082 0.979 -0.642 0.408 ; 1
-0.184 -0.462 0.005 -1.278 0.405 0.427 -0.091 ; 1
-0.58 -1.938 0.405 1.859 -0.092 -1.049 0.818 ; 1
0.857 -1.982 -0.151 -0.662 -0.823 -1.093 0.386 ; 0
-0.081 1.249 0.071 0.912 -2.402 2.138 -0.912 ; 1
3.03 -2.463 2.13 -1.811 1.865 -1.573 0.823 ; 1
2.923 -1.952 0.855 -0.353 0.716 -1.063 -3.095 ; 0
-2.537 2.102 0.637 0.867 0.749 2.992 -1.52 ; 0
2.92 0.321 -0.527 1.877 0.318 1.21 1.891 ; 1
3.269 -1.735 -1.408 -2.448 -0.998 -0.845 -1.992 ; 0
-1.718 -2.887 0.572 -2.727 3.076 -1.998 3.051 ; 2
-0.334 0.611 0.063 -2.406 -1.466 1.5 -3.399 ; 0
1.37 0.725 -0.071 1.682 0.933 1.614 -2.045 ; 2
-0.339 -1.557 0.069 0.686 -3.159 -0.668 -0.27 ; 2
4.053 0.282 0.357 -0.51 -1.603 1.171 -3.947 ; 2
-0.507 -1.045 1.249 -1.887 -2.423 -0.156 0.353 ; 2
2.557 0.143 2.065 0.818 -0.874 1.032 -3.114 ; 2
0.822 1.11 -0.03 1.778 -0.221 1.999 -1.76 ; 2
-0.534 -0.366 0.641 -1.135 -0.169 0.524 0.908 ; 1
3.211 -0.787 0.998 -0.437 1.142 0.102 -0.304 ; 1
0.818 0.443 0.842 -1.296 -0.987 1.332 0.435 ; 2
1.123 -1.78 -0.864 -0.878 3.488 -0.89 -3.248 ; 1
2.351 -1.228 -0.403 -1.535 2.207 -0.339 -1.71 ; 1
3.6 -0.633 -0.53 -2.005 -0.385 0.256 -1.997 ; 2
1.317 -0.85 -0.291 -0.899 0.671 0.039 -0.937 ; 1
-1.238 0.777 0.83 -0.305 -0.176 1.666 -2.662 ; 0
0.558 1.818 -0.136 -0.515 -1.528 2.707 0.154 ; 2
3.329 1.249 -0.462 1.033 1.099 2.138 -1.159 ; 0
2.045 -1.958 0.956 1.404 0.937 -1.069 -2.322 ; 2
2.065 0.531 -1.174 3.384 -1.305 1.42 -2.611 ; 2
1.145 -0.663 1.058 0.105 1.316 0.226 -1.111 ; 1
-1.829 0.505 -1.234 0.045 4.344 1.394 -0.934 ; 2
1.08 -0.782 2.448 -0.466 0.414 0.107 -0.086 ; 1
2.174 -2.285 0.23 -0.725 2.797 -1.396 0.075 ; 1
-0.62 -0.759 0.04 0.876 -2.244 0.13 0.404 ; 2
1.934 -2.322 0.396 2.696 -0.346 -1.432 -0.554 ; 1
2.009 -0.48 -0.478 3.273 -0.11 0.409 -2.008 ; 1
0.087 -0.362 -0.122 -1.29 -1.443 0.528 -2.07 ; 0
2.37 -0.308 0.605 2.181 0.166 0.582 -1.687 ; 1
-0.489 -1.17 0.018 -1.033 0.151 -0.281 -1.636 ; 2
1.711 2.287 -0.173 2.313 0.042 3.176 -0.898 ; 2
1.742 0.66 1.774 -1.026 -2.501 1.549 -2.092 ; 2
0.291 0.061 0.194 -1.781 0.419 0.95 0.436 ; 0
1.683 -1.584 0.313 -0.078 1.513 -0.694 0.483 ; 1
0.638 1.433 2.267 -3.719 -0.34 2.323 1.576 ; 1
3.257 -0.176 -0.05 1.648 1.315 0.713 -4.284 ; 1
2.073 -0.975 0.1 -0.956 -1.748 -0.086 0.05 ; 0
3.283 -1.128 0.223 1.851 -0.793 -0.239 -1.294 ; 2
-2.885 0.438 0.153 -0.551 -1.064 1.327 -1.745 ; 0
2.168 -1.722 -1.55 0.558 -0.005 -0.832 -1.124 ; 2
2.703 -3.757 -1.265 -2.672 -0.707 -2.867 -0.57 ; 0
0.896 -1.542 0.592 -0.697 1.331 -0.653 -3.986 ; 1
3.348 0.43 0.332 -0.614 -2.452 1.319 4.234 ; 1
0.654 -0.131 0.2 0.314 -0.973 0.758 -1.905 ; 2
-1.364 0.412 -0.488 0.446 -4.809 1.301 0.175 ; 1
3.406 -0.807 2.01 0.323 2.493 0.083 -1.074 ; 0
3.287 -0.888 1.455 0.753 -1.185 0.001 1.83 ; 1
-1.504 -0.387 2.393 -1.69 -1.504 0.502 -1.492 ; 0
1.025 -2.184 2.597 1.431 0.711 -1.295 0.758 ; 0
3.066 -1.693 -1.045 0.948 -0.712 -0.803 -0.969 ; 2
2.732 -0.98 -0.021 0.012 -1.381 -0.091 1.665 ; 0
1.852 -2.578 -2.296 -0.226 0.638 -1.689 1.48 ; 0
1.341 -0.293 0.527 -1.45 0.56 0.596 -0.244 ; 0
0.428 0.44 0.343 0.67 1.373 1.329 -2.256 ; 0
5.227 -1.856 1.063 2.013 1.844 -0.967 -1.398 ; 1
1.606 0.15 -0.726 -2.397 0.834 1.039 -2.837 ; 0
1.912 -0.708 0.965 -1.289 1.605 0.181 -1.962 ; 1
0.329 0.097 0.222 -0.328 -1.818 0.986 0.103 ; 2
4.36 -1.103 1.114 -2.599 0.813 -0.213 -1.397 ; 1
3.672 3.27 1.692 1.234 -2.134 4.159 -2.148 ; 0
3.672 -3.5 0.625 -0.173 -0.255 -2.611 0.388 ; 0
1.512 0.59 0.082 -2.805 2.242 1.48 1.619 ; 0
1.691 -2.13 0.144 -0.583 1.619 -1.241 0.422 ; 1
0.876 0.233 -0.132 -1.747 1.853 1.123 0.533 ; 0
0.207 0.153 0.059 -0.198 0.236 1.042 -1.489 ; 2
3.862 -0.009 0.476 2.876 1.634 0.88 -6.013 ; 1
3.047 -0.921 0.038 2.162 -0.381 -0.032 -2.702 ; 2
1.457 0.289 0.157 1.339 1.353 1.178 -1.881 ; 0
0.787 0.544 0.014 -2.285 2.267 1.433 -0.878 ; 2
2.931 -4.021 1.199 -0.777 1.349 -3.132 -1.173 ; 0
3.526 -3.882 2.335 -0.864 -1.042 -2.993 0.293 ; 0
0.404 -0.021 -1.465 0.454 -0.248 0.868 -2.057 ; 2
-0.486 0.462 1.582 0.412 0.016 1.352 -2.437 ; 0
0.269 -1.373 0.533 2.406 -1.455 -0.483 2.284 ; 0
-2.118 -0.007 -0.664 -1.644 0.485 0.882 -0.583 ; 2
-1.185 2.724 1.008 -3.559 0.562 3.613 -1.723 ; 1
-0.819 0.466 -0.046 -0.252 -1.793 1.355 0.164 ; 2
1.841 -0.485 0.112 -5.288 0.894 0.404 -1.618 ; 1
1.985 1.448 1.909 -0.86 -2.114 2.337 1.801 ; 1
0.892 -0.345 0.224 -1.905 0.186 0.544 -0.605 ; 0
3.183 0.446 0.987 0.429 1.228 1.335 -0.039 ; 0
0.855 -2.055 -0.091 2.494 -0.532 -1.166 -0.209 ; 0
0.939 1.521 -0.078 -0.576 -2.139 2.41 0.3 ; 1
-1.282 -1.764 3.058 -2.824 -0.011 -0.875 1.769 ; 2
2.497 -0.201 0.506 0.166 -1.605 0.688 -0.967 ; 0
1.47 1.985 1.98 -1.474 0.536 2.874 -2.232 ; 0
-0.576 -0.924 0.492 1.816 0.501 -0.035 -2.182 ; 1
1.8 -0.215 -1.321 0.715 -1.143 0.674 -0.067 ; 1
1.446 -1.181 0.235 0.822 -1.525 -0.292 -0.96 ; 2
1.035 -2.447 -0.967 0.024 1.841 -1.558 1.604 ; 0
0.744 -1.523 0.585 2.378 -1.231 -0.633 -0.023 ; 0
-1.444 0.685 1.645 0.361 0.87 1.574 -1.005 ; 0
0.921 -2.32 1.007 0.721 -1.836 -1.431 1.436 ; 0
